sa2_code,sa2_name,state,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,unaff_2017_common,unaff_2018_common,unaff_2019_common,unaff_2020_common,unaff_2021_common,2016_12_common,2017_12_common,2018_12_common,2019_12_common,2020_12_common,2021_12_common,16_m_rent_common,17_m_rent_common,18_m_rent_common,19_m_rent_common,20_m_rent_common,21_m_rent_common
309021230,Coolangatta,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13169,79372,1625502,848755,180175,932655,357961,1507,17170,131632,1858,62252,59099,17600,65780,53050,22446,73315,231928,9504,4323,2825,4907,4113,2573,2352,6279,5469,3482,1901,39655,3507,23629,36596,35993,42249,10159,3982,7349,256615,207020,267432,51889,320056,214637,30279,46975,2477,30928,67205,22070,5235,1096,2789,708,268,1308,2060,247,683,244,3252,303,1488,1.385373947,4,8,20,10,45,7232,14291,10176,6106,13759,8340,9,965,794,92,652,912
309021231,Currumbin - Tugun,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,38722,993817,819380,2066051,531784,165756,33811,23356,32178,5866,11402,13070,19015,1883,61207,76222,57853,21257,11908,1698,399,8085,4516,4326,6393,6739,8939,1553,4917,10872,3623,9420,64416,5687,31176,2138,11693,8631,361032,296252,515127,429790,380399,365557,79751,32442,98364,96428,55512,56061,2995,2725,3177,6783,12,707,1818,643,995,14769,1041,101,835,0.990561296,85,71,80,38,37,12049,10926,8820,10911,13315,13004,369,612,387,58,1032,1163
309021232,Currumbin Waters,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14778,99906,5141698,928775,1368599,497754,309065,28397,27617,141122,324,420,27936,57059,110773,23295,18833,38193,454974,3149,7090,1630,7115,2957,3474,331,255,6798,3178,96318,29857,6730,13076,98482,33078,22989,15936,8211,950,388312,63371,433823,615374,170358,266561,69699,20636,23583,33779,67805,85513,622,538,4207,546,311,148,1630,610,712,14574,1686,116,1425,0.956219211,50,89,91,11,50,13199,1593,1352,10271,2310,13203,786,1064,974,402,1025,1380
309021233,Elanora,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14647,37185,1298264,604994,1165002,570221,144234,23527,4139,170014,1345,103286,107894,58882,67491,84078,10540,89791,470336,14023,3760,2749,12303,5480,713,963,634,7571,11050,30139,28392,7690,4772,9931,17355,50206,21802,14907,4082,387881,448985,409733,452169,530179,553434,228,51089,93617,79610,62631,80025,6158,1853,1204,6636,566,1926,3270,329,477,9053,1370,254,878,0.825816893,7,88,54,45,74,7850,9363,10859,16194,10194,12236,961,675,1200,1037,111,13
309021234,Palm Beach,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10976,84713,1294600,993838,2182546,353369,31271,13994,66022,71778,4872,157804,26270,4492,2986,76826,32803,24717,657012,12312,6868,2448,13705,4921,5865,8188,16775,8926,2251,166134,47612,5999,7375,100231,20327,6108,10635,14536,5954,249970,172706,45161,176510,507285,59056,26994,45183,77824,69594,17059,56042,9025,3120,3224,6094,274,145,1572,1236,660,11541,1198,287,645,1.12055208,59,54,46,46,27,10382,10130,7144,6900,4353,4673,153,442,326,505,1112,727
309031235,Arundel,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10909,28003,1650261,676995,643650,942982,79897,17167,85745,110087,554,5780,84154,1705,345,42018,32748,90439,333801,5643,8150,5715,1981,3377,5301,2958,5522,6187,6896,87267,28609,765,11075,88340,36306,17217,6450,14128,609,322207,189023,568467,271660,132382,343113,116507,67742,8559,51385,30322,5388,4691,1523,392,544,566,1854,17,1135,965,7849,1342,92,1627,1.386735985,29,20,47,46,60,12530,13836,10784,6515,9354,7349,287,520,615,342,873,1399
309031236,Biggera Waters,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8102,49273,2694767,468089,2135286,918038,244126,28340,85958,76586,6331,187933,5093,38778,104277,7698,76113,98417,106790,875,5476,6147,9316,593,6524,2294,8906,1143,752,139208,2463,5903,10651,112863,17647,4643,5437,15256,5631,365357,191614,107515,263302,563382,297137,10285,87014,15211,102403,82371,64184,911,358,3326,6639,324,2197,2753,668,791,8206,2177,33,622,1.755781105,83,63,90,23,6,10901,4898,1668,1718,9710,9532,808,356,1162,866,1242,227
309031237,Coombabah,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12184,28997,3148081,140873,377433,669235,14230,7384,109068,118482,4048,64297,67486,59925,37724,40470,73820,47790,695881,2364,5273,3857,6994,4190,1427,6413,15769,976,2222,10113,12021,6926,21463,73600,36239,44159,18817,4984,10219,56427,177431,393543,479408,272938,240985,105278,66816,96243,104691,81972,53995,4117,1877,1376,7435,465,101,1515,1239,260,13191,100,368,567,1.141601094,18,3,38,6,50,6386,15822,9270,592,3656,5561,636,424,1197,474,968,7
309031238,Labrador,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6091,62774,1121519,951577,1821768,310381,431845,32260,10313,85733,1451,22739,44604,44220,48839,63516,29514,111373,1051977,10284,3533,3791,11161,2229,178,1883,4911,10758,2674,177484,9776,5191,2788,107704,22913,3931,1988,5422,5972,437928,236096,302172,404623,145069,491074,66639,95571,67301,13230,30912,36878,8074,142,4210,6517,291,1588,502,727,903,11698,2143,176,1533,2.015977436,60,75,78,49,86,5629,4323,6072,13566,6956,14197,5,1042,1014,1010,933,1027
309031239,Paradise Point - Hollywell,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12089,80814,2435957,1088609,685437,270068,286023,15289,18862,102110,1391,181863,9049,46934,10192,20046,34562,137129,84911,10989,8000,4065,7421,4678,1162,5850,20053,10079,12049,117571,55952,5225,16267,15481,9768,2358,14615,7636,3731,28945,197964,517385,132763,542102,104023,2941,81868,7577,57254,39251,80744,7244,2733,2350,6303,434,1245,1775,469,157,5716,2369,108,1023,0.650101624,7,63,64,52,29,6469,5280,7612,3241,705,8777,651,2,1353,1012,981,1174
309031240,Runaway Bay,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9170,36572,5130040,1286431,215011,390209,67194,17152,110421,27736,5726,140558,46421,39533,71052,51420,53747,107292,865340,8996,6119,6197,9726,2803,509,7434,7732,8527,11624,27524,28603,1024,10579,86367,28569,49121,5554,7061,11011,392893,235956,517571,125248,241882,85193,39989,73062,27853,60248,84338,72392,8633,1764,1723,6521,251,505,1675,1370,313,12046,2371,372,400,0.849729197,89,86,83,19,61,6471,2286,10900,9490,16620,10270,453,746,333,768,233,1092
309041241,Guanaba - Springbrook,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8401,2360,27303,312588,1567593,919851,538442,18988,99546,162731,5392,172123,4846,34222,108175,70618,26678,12716,952205,2744,1714,5808,3821,4563,5582,1964,19937,9500,5092,135784,36140,5187,7063,35120,31841,33320,18385,4709,1496,327363,215358,279124,377252,56565,186736,35260,88524,69706,68422,55401,48750,7600,1752,356,4391,180,2450,3047,1378,336,12588,3523,222,910,0.761120746,56,13,92,20,96,7633,4291,5258,15302,14650,14972,942,462,1254,1393,299,309
309041242,Tamborine - Canungra,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12743,63435,3924438,683613,514861,552427,437272,30384,80278,16399,3952,44113,10902,61102,97119,70137,90038,129506,20200,6097,2975,5397,2625,2504,1733,3091,3490,8641,12081,119639,52156,2388,16682,50667,5056,44716,9147,16660,3751,359543,98032,598662,443761,109557,305203,57043,15035,62657,71516,35811,99196,6325,1297,2943,3446,208,2246,2797,221,1078,11351,1142,287,1377,0.584670105,33,97,47,76,8,14986,10090,5239,5975,8995,12779,142,1089,361,1008,1031,485
309051243,Currumbin Valley - Tallebudgera,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798,18527,1780683,856916,1545868,1137345,168965,27205,19189,14403,6540,130783,52635,44876,3018,34049,29181,140797,1080504,9478,535,5916,3362,1236,5198,5753,16126,3142,10710,166187,30500,7215,22806,23232,40477,23737,13019,11530,2978,544150,326403,191111,261084,118541,191466,39885,94953,17860,44537,88194,29605,2630,2405,899,213,17,471,2616,1045,786,3404,378,100,1623,0.658312156,68,64,49,3,35,15069,153,16102,6934,10200,9298,198,44,735,1140,503,51
309051244,Mudgeeraba - Bonogin,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10775,45805,1070142,1241184,1654889,587324,438744,34132,39730,38237,550,108778,85704,25822,74298,33949,15655,66808,32519,1547,7075,2401,10934,727,190,9627,13915,10864,9783,161972,25394,1413,1382,110420,33767,31034,2664,7633,5763,495056,214933,177522,46998,592009,161615,54389,63135,100673,37360,6656,42041,3793,403,454,5336,577,1239,2977,1352,132,2029,3055,273,518,0.910682427,94,32,25,46,36,7279,4214,11071,745,11494,11707,586,110,1099,472,1094,313
309051245,Reedy Creek - Andrews,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11431,44508,2778108,1205922,1867058,24791,587956,32225,98990,41017,5269,148481,30103,29378,61276,43965,11025,36046,576901,11739,5441,5998,3926,3549,3087,7876,8099,307,10977,80583,29803,3778,19442,67515,13937,39248,4151,9834,4795,486425,516270,173209,36683,113570,529802,120054,94177,57391,8618,70423,73635,5528,1767,74,1517,202,531,1556,60,1039,10004,1330,322,1571,0.872299544,12,0,18,96,13,2326,1230,10808,5037,6799,7381,33,104,121,358,728,502
309061246,Carrara,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9141,64658,4284904,476092,1305563,1053882,113944,6643,66984,53954,120,12277,32242,12755,91015,18007,76728,105434,636076,210,2951,5065,9029,3574,1843,670,19118,3174,5737,49298,46142,91,20151,70424,4722,42888,2501,12824,4817,299070,161630,319441,27536,462479,426934,75352,92748,32375,50943,39538,17973,7646,2043,2665,6610,526,748,1428,1369,231,13831,706,252,169,1.059497064,33,6,41,49,14,6080,13036,10991,12526,653,6411,674,1145,730,1399,295,1210
309061247,Highland Park,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10512,55131,4193377,1532451,1467582,972811,531678,8683,70654,45817,6491,31297,34671,29334,70648,63183,53168,112030,53167,1546,8082,6303,11994,6669,3765,9465,3152,5582,11118,43691,7024,2091,3267,24578,33605,28823,10834,15599,9037,290404,260611,347830,289402,422146,132555,13580,22117,3754,80042,99083,25563,3360,1931,303,4887,141,122,1042,471,904,4819,2571,306,1149,0.979181151,7,45,42,20,68,1683,5236,10085,12129,3219,9720,574,619,104,341,248,126
309061248,Nerang - Mount Nathan,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13311,77423,4432217,1516556,908843,310063,138316,22888,53895,137741,10,60440,49763,18892,84863,33007,59907,134912,382923,7408,767,973,11179,6899,398,8358,11718,6020,379,33810,56044,2693,3396,69824,17313,44323,19605,11682,5875,167744,211896,212378,348848,301450,539953,10896,75698,55992,6626,76495,58257,5916,2487,132,1015,509,1500,2640,1367,349,4998,266,190,393,1.433239156,51,50,68,43,31,2913,2867,1638,12668,7477,4278,22,882,1004,750,357,974
309061249,Pacific Pines - Gaven,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16524,59224,4471841,1139610,229789,244448,313967,5728,8645,59283,1870,160680,107576,9981,50149,22189,30148,18800,602618,456,3261,5234,5979,5221,5020,3962,3105,1002,11267,137907,22836,4219,17039,52557,24387,43903,12956,8640,6188,327804,444475,233347,43678,485228,4169,51725,27719,35710,9485,100660,66599,2776,1394,1387,4259,482,2235,2632,1017,214,4828,3339,42,500,1.284122364,58,83,36,98,81,11751,4001,11767,14951,3323,14065,945,376,312,345,820,1306
309061250,Worongary - Tallai,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8790,61961,1941712,693549,664842,461702,82258,17473,34488,77941,3995,88007,17620,55249,15652,72522,14567,60662,432900,5789,3913,1917,5825,2246,6261,6583,5619,535,1935,35080,18217,5796,18641,52873,8961,33041,9768,8637,4494,58014,573157,100826,40859,605707,545036,109295,21171,47450,41268,80212,3421,212,763,1952,625,124,982,2148,757,761,3995,473,189,133,0.74206608,3,22,56,89,35,14263,8086,935,14296,5056,7093,397,1191,1435,1129,421,778
309071251,Coomera,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4834,80132,5041648,445617,618986,797014,628102,24388,3781,105543,4395,82507,55564,10111,9305,83278,90162,69805,892655,6551,7753,1402,2207,354,6023,2953,1684,11114,450,173451,11065,5309,8817,19976,18565,7510,2792,8202,1974,360079,588480,404219,354109,347652,96268,122477,18713,61539,83651,22025,105224,2201,2503,4260,6264,86,1861,2032,1165,300,12700,1025,58,1320,1.866845742,96,89,84,41,63,9307,2843,4263,259,3720,4314,373,185,262,1294,977,105
309071252,Helensvale,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10227,77225,4424157,539146,47126,942824,427910,16328,39111,120333,2552,38167,29907,64648,109908,2174,36586,132484,1229507,4551,3445,5278,1143,6874,4186,4030,19630,5189,9842,18440,39400,3935,12287,75353,1711,28834,10122,13878,74,342337,269438,342434,403050,591000,294607,50987,7532,72016,47513,43954,9643,5512,2937,2383,3153,627,1803,2713,951,861,6605,1179,46,679,1.125443375,5,67,23,7,62,7860,715,10606,4673,14086,4382,251,803,358,656,1040,600
309071253,Hope Island,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12505,10760,1752558,159758,892981,467990,45911,25173,55009,144956,2156,151002,9888,25769,48010,53458,18843,8952,652727,4513,6435,1571,4638,4923,1643,9913,1181,10492,5372,166707,13643,2174,15165,53145,16512,39021,2355,15808,10610,86656,75932,401474,359831,342457,265424,57403,97492,27031,16795,14518,27883,2153,3007,2876,3207,114,2086,1547,40,524,7076,2847,177,736,0.926729373,44,28,61,81,28,11310,6406,7894,8054,1714,5288,1040,1123,861,50,652,1180
309071254,Jacobs Well - Alberton,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12474,19165,1687226,729017,485646,723758,245350,34929,75210,8805,5569,130551,13029,7139,21933,75675,4733,137591,404952,1041,3864,1898,1027,3591,2327,8249,1532,3831,297,116558,7278,3029,5194,100343,23076,5549,14787,6997,10228,409474,81288,335755,611320,28133,183483,99952,26139,82563,60579,70912,103162,6889,2565,602,2779,549,1757,728,584,303,3912,3215,120,457,0.846445751,90,2,89,65,80,4327,14901,1921,1095,14287,5071,556,827,14,151,205,32
309071256,Oxenford - Maudsland,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,3014,4622446,1540717,440131,642859,210315,22458,109014,178850,1123,88450,52061,28212,83394,15779,64627,94110,24227,3377,9052,1617,4811,4355,6293,3415,303,1733,7906,56675,48565,2646,5218,70396,31225,5476,15787,13333,1892,349116,114743,59181,3095,529545,379968,116007,87254,86526,98568,69794,3220,605,441,2669,7901,617,1300,2935,611,179,1466,320,220,1231,1.019753438,20,7,24,27,93,11338,11432,10603,5330,14961,8374,913,1148,1060,143,1116,1127
309071552,Ormeau (East) - Stapylton,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11313,21990,965031,1090720,732037,241130,41129,7306,17509,137240,3752,152811,57005,43010,101327,82748,30050,16661,404839,9693,6065,4451,2094,6196,2952,1206,6907,4108,5941,70631,42361,2571,8888,65398,34204,31130,8300,143,5477,484469,477346,21365,507281,314829,194634,120257,15314,97154,82164,7969,1584,1445,235,1781,1840,499,1608,1297,924,196,1192,381,11,938,1.288175016,7,91,39,8,18,1734,14793,10017,4598,2070,5171,921,896,651,1116,494,139
309071553,Ormeau (West) - Yatala,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250,1762,616738,276128,1574759,894944,42761,16833,76149,14040,202,170086,25091,10457,59366,13635,71171,68284,731095,10743,5983,575,3548,6176,1171,4126,12902,7950,4411,158883,38347,5790,902,45297,32791,29987,14902,3068,11172,357752,17215,309587,592476,479630,152520,121783,17859,47257,103733,54175,6932,9176,1211,1745,1256,366,2328,1185,463,999,4815,2550,285,621,0.92872096,93,73,58,66,63,11238,5606,9864,12744,9983,5991,730,265,218,546,1139,1148
309071554,Pimpama - North,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,85698,4851972,250407,432966,556577,142640,30618,74429,51395,6136,189516,10689,38639,16211,3659,49935,8094,595956,4097,2801,4282,335,924,1022,484,6620,9996,3509,154746,366,6246,19664,3367,16004,19031,26366,9490,6464,173607,306156,575811,370844,568740,484074,80812,80311,5925,5074,47788,15415,1415,1532,3496,2415,274,843,2914,1035,110,6123,3379,285,193,1.513728568,34,65,58,95,98,8790,2506,1823,9192,7438,13904,348,275,1417,630,655,95
309071555,Pimpama - South,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5414,69234,3783561,1060161,1510702,531629,47908,38557,68794,188936,925,181162,111825,31433,1149,66444,14729,117700,480684,14783,6760,5943,6588,1263,73,8628,9210,123,2145,170918,27824,655,20693,20501,24756,30769,3899,7827,7834,395738,526702,299022,337890,147285,525341,106502,68368,80847,63719,90379,57872,7419,761,2710,3100,199,1169,1049,1104,223,15456,1928,310,1387,2.134172515,5,98,91,99,7,852,1344,6906,964,3020,11328,943,1109,1467,1323,905,1104
309071556,Upper Coomera (South) - Wongawallan,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9274,105381,167361,1159410,397182,769638,406355,25213,5103,128298,6186,160456,51031,30793,118932,26247,39064,79943,357072,9868,7925,1827,8613,2198,6235,5021,20302,1911,500,142389,20651,7140,19825,8964,28637,28538,9976,6068,1004,16908,51948,499655,435446,179857,363245,36958,53761,68458,16946,96617,72694,8247,3060,1193,7221,25,1487,852,639,489,10062,1079,203,888,0.936064347,83,23,47,41,35,1056,2892,2264,3714,11494,10265,802,727,729,799,613,152
309071557,Upper Coomera - North,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,17701,824809,845737,2174587,588328,27192,34743,52926,178945,6087,113811,12800,48472,43158,65224,62259,17979,458287,646,4139,1130,5321,810,2773,9452,19158,7268,12060,156116,40358,31,3382,15883,5809,19356,9807,14382,2835,454897,253094,206060,611749,260247,232256,52045,25096,56929,16179,69854,42925,3978,1084,492,488,611,152,1461,313,701,14077,2043,162,1348,1.572070026,63,18,95,3,53,3036,15669,13772,11483,5654,350,283,1226,982,266,171,1428
309071558,Willow Vale - Pimpama (West),qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8538,86952,4796995,111914,1989539,1186060,184319,4957,53159,87006,3674,146061,81844,42873,71743,54002,61091,75066,1211091,13114,5624,1839,2138,2341,735,7101,9097,10690,360,42480,22959,3155,16420,22008,19274,16513,1566,10242,2942,266707,18896,538589,315466,448536,132248,17843,20054,99556,86705,6224,18246,76,1580,1262,6513,551,948,2138,248,586,14542,1564,186,162,1.564141084,4,32,97,30,97,12977,15367,11157,12598,1372,10958,426,610,90,510,1099,882
309081259,Clear Island Waters,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11449,10537,2341722,333410,1508185,799570,170912,37259,66857,139453,4349,10503,27876,53136,109509,49687,35675,31241,39239,13957,5812,5576,2159,654,4907,7907,5081,10241,10350,68315,416,6249,10642,41997,1799,31175,12603,11580,3667,186579,35079,564417,307566,292660,91369,77174,10059,60878,100889,2875,91864,8988,2162,2279,5531,379,2040,2798,786,408,1857,1453,247,499,0.910863856,94,81,41,42,60,1202,1862,6250,8923,6959,2709,1011,809,826,574,28,1183
309081260,Merrimac,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12849,81564,1323082,611397,1172975,43387,79709,29159,74327,163754,590,182646,82994,66294,8898,64744,13400,25429,538906,4566,8149,1539,9674,4397,988,3827,10494,5093,11505,1978,10430,6100,21545,89400,473,490,7091,4412,4538,190923,341469,534911,237223,215095,119234,20790,78542,60680,4424,72002,77010,3685,884,3717,7599,237,2073,1894,45,946,7783,352,355,306,1.300994153,63,12,42,0,38,3166,15143,12306,5991,11568,6555,415,1051,910,778,1119,216
309081262,Varsity Lakes,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13229,41021,2471010,1341442,501755,392,606506,5104,74338,9001,1581,1330,2130,13991,104146,80002,25656,49292,1198249,3271,6402,2689,11083,4889,5240,6935,12192,1780,1496,137744,28297,6155,4119,64159,26883,11305,25060,5481,7558,564872,446143,363516,568169,155715,513226,2833,17876,64256,104570,89271,28967,1146,1654,1322,7607,206,1210,1565,938,746,1160,3694,308,514,1.582611171,80,31,31,21,62,6093,14680,2406,3230,12415,16097,5,656,274,163,558,364
309081559,Robina - East,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10899,22098,2458726,731098,714872,254621,40450,28400,93411,20016,2913,73628,7970,33593,29355,31387,55745,33365,1243679,11531,3503,6312,4509,1281,1720,992,11598,10608,5943,145490,19606,3068,17231,37991,7100,28674,7741,16461,8315,477724,565215,601855,494565,234188,262760,78905,28008,95562,56481,41372,61958,4806,2829,3982,4066,238,2234,1704,1200,449,8641,1624,314,839,1.178078827,79,97,19,51,87,5750,3654,12380,7309,4752,4801,829,931,915,396,44,1000
309081560,Robina - West,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,103878,117137,512636,306884,931313,620493,7348,5928,193721,5237,27479,113589,30295,114626,74516,12958,107855,319263,10010,2516,2022,11333,748,4668,2054,18071,9243,6993,134293,5342,1386,22323,3428,24322,8420,18180,15834,11121,352482,414452,357730,575128,337550,535517,89026,41421,6859,44534,56967,78059,6335,1485,1626,5931,555,780,1202,579,696,10157,1768,336,739,1.320813124,89,75,34,45,71,13673,9319,5671,5831,5250,11547,139,67,417,329,404,1016
309091263,Ashmore,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11321,54589,3368288,719294,848346,135684,429478,27544,34521,61862,2625,80390,90620,41282,50066,6755,22536,39289,1147506,4329,5981,1039,2254,2337,2299,8192,18214,7396,7302,125690,32695,1018,5707,70044,188,2551,19939,2111,1174,563430,445057,492149,409470,87082,505256,104263,61095,63251,104497,85925,57044,1982,1373,4243,4266,429,683,2405,988,765,14875,299,68,1602,1.095520174,17,53,63,47,23,10848,6403,11032,15351,3732,12003,483,761,385,5,461,1140
309091264,Molendinar,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16043,1183,451181,645469,1145999,901894,112183,36292,26389,157838,2830,168990,75337,43204,97794,5412,85018,59125,1064747,9648,353,1765,6621,5154,6629,6067,5379,8549,6967,15899,47824,5875,21317,35959,24972,11467,18497,8466,233,547098,439983,470049,217701,533497,61713,44751,32160,45739,46673,91921,59376,3347,1764,1099,3500,142,1046,2576,1390,568,12812,883,345,1223,1.905916684,80,29,94,4,46,10140,11363,10830,7725,16396,7108,773,1107,1332,48,62,1302
309091265,Parkwood,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749,36618,1468752,454443,332937,790231,559752,4719,63189,6570,5310,146749,15553,26089,115756,17585,19013,50445,1244667,502,2562,1158,7695,2686,2819,9660,2251,4538,2495,23842,35644,5255,3792,52963,11195,7189,218,5274,5392,216686,202836,488575,420366,418133,96394,49719,98309,15711,31199,64992,22088,8750,1601,4261,5700,514,300,3076,631,768,3247,2159,143,123,1.610503214,44,48,66,37,36,578,3636,9080,5246,5812,8807,936,995,937,1093,2,200
309091540,Southport - North,qld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12169,39480,1816653,850974,648475,515571,604771,30826,19003,122645,162,182663,75219,53235,23406,9469,25988,15671,779444,12116,6103,6235,13315,5709,4543,6868,446,4056,10403,113341,37998,4992,9278,96722,37313,31674,25542,16799,4564,549560,497251,189167,275681,632036,78884,1766,59987,65055,30294,32272,43587,6961,2506,859,6727,494,2557,3091,222,750,13823,3563,345,1137,2.749988125,46,4,65,35,41,6456,10753,9076,1981,2319,1958,920,1101,1179,1264,173,981
